Year,Make,Model,Vehicle class,Engine Capacity (cm3),Fuel Type,City (F) (L/100 km),Highway (F) (L/100 km),Combined (F) (L/100 km),Price (euros)
2019,Lincoln,Nautilus,Sport utility vehicle: Small,2000.0,G,12.0,9.6,10.7,0
2019,Lincoln,Nautilus,Sport utility vehicle: Small,2700.0,G,12.6,9.2,11.0,0
2019,Lincoln,Navigator 4X4,Sport utility vehicle: Standard,3500.0,G,15.0,11.4,13.4,0
2019,Maserati,Ghibli,Mid-size,3000.0,PG,14.1,9.8,12.2,0
2019,Maserati,Ghibli S,Mid-size,3000.0,PG,14.7,9.9,12.6,0
2019,Maserati,Ghibli SQ4,Mid-size,3000.0,PG,14.7,9.9,12.6,0
2019,Maserati,GranTurismo Convertible,Subcompact,4700.0,PG,17.8,11.6,15.0,0
2019,Maserati,Levante,Sport utility vehicle: Standard,3000.0,PG,15.9,11.1,13.7,0
2019,Maserati,Levante S,Sport utility vehicle: Standard,3000.0,PG,16.1,11.4,14.0,0
2019,Maserati,Levante GTS,Sport utility vehicle: Standard,3800.0,PG,17.9,12.9,15.3,0
2019,Maserati,Levante Trofeo,Sport utility vehicle: Standard,3800.0,PG,17.9,12.9,15.3,0
2019,Maserati,Quattroporte S,Full-size,3000.0,PG,15.1,10.3,12.8,0
2019,Maserati,Quattroporte SQ4,Full-size,3000.0,PG,15.0,10.3,12.8,0
2019,Maserati,Quattroporte GTS,Full-size,3800.0,PG,16.0,10.8,13.7,0
2019,Mazda,CX-3,Compact,2000.0,G,8.3,6.9,7.7,0
2019,Mazda,CX-3,Compact,2000.0,G,8.8,7.0,8.0,0
2019,Mazda,CX-3 4WD,Compact,2000.0,G,8.6,7.4,8.1,0
2019,Mazda,CX-5,Sport utility vehicle: Small,2000.0,G,9.7,7.7,8.8,0
2019,Mazda,CX-5,Sport utility vehicle: Small,2500.0,G,9.7,7.8,8.8,0
2019,Mazda,CX-5 (Cylinder Deactivation),Sport utility vehicle: Small,2500.0,G,9.3,7.6,8.5,0
2019,Mazda,CX-5 Diesel 4WD,Sport utility vehicle: Small,2200.0,D,8.9,7.9,8.4,35000
2019,Mazda,CX-5 4WD,Sport utility vehicle: Small,2500.0,G,10.2,8.2,9.3,0
2019,Mazda,CX-5 4WD (Cylinder Deactivation),Sport utility vehicle: Small,2500.0,G,9.8,7.9,9.0,0
2019,Mazda,CX-5 Turbo 4WD,Sport utility vehicle: Small,2500.0,G,10.8,8.7,9.8,0
2019,Mazda,CX-9,Sport utility vehicle: Small,2500.0,G,10.6,8.4,9.6,0
2019,Mazda,CX-9 4WD,Sport utility vehicle: Small,2500.0,G,11.6,9.1,10.5,0
2019,Mazda,Mazda3 4-Door,Compact,2000.0,G,8.4,6.6,7.6,0
2019,Mazda,Mazda3 4-Door (SIL),Compact,2000.0,G,8.7,6.4,7.7,0
2019,Mazda,Mazda3 4-Door,Compact,2500.0,G,8.8,6.4,7.7,0
2019,Mazda,Mazda3 4-Door (Cylinder Deactivation),Compact,2500.0,G,8.8,6.6,7.8,0
2019,Mazda,Mazda3 4-Door 4WD,Compact,2500.0,G,9.2,7.0,8.2,0
2019,Mazda,Mazda3 5-Door,Mid-size,2000.0,G,8.6,6.7,7.7,0
2019,Mazda,Mazda3 5-Door (SIL),Mid-size,2000.0,G,8.7,6.6,7.8,0
2019,Mazda,Mazda3 5-Door,Mid-size,2500.0,G,9.0,6.8,8.0,0
2019,Mazda,Mazda3 5-Door,Mid-size,2500.0,G,9.2,6.6,8.1,0
2019,Mazda,Mazda3 5-Door 4WD,Mid-size,2500.0,G,9.8,7.4,8.7,0
2019,Mazda,Mazda6,Mid-size,2500.0,G,9.1,6.7,8.0,0
2019,Mazda,Mazda6 Turbo,Mid-size,2500.0,G,10.0,7.5,8.9,0
2019,Mazda,MX-5,Two-seater,2000.0,PG,9.0,6.6,7.9,0
2019,Mazda,MX-5 (SIL),Two-seater,2000.0,PG,9.0,7.0,8.1,0
2019,Mercedes-Benz,A 220,Subcompact,2000.0,PG,9.7,6.8,8.4,0
2019,Mercedes-Benz,A 220 4MATIC,Subcompact,2000.0,PG,9.6,7.1,8.5,0
2019,Mercedes-Benz,A 250,Station wagon: Small,2000.0,PG,9.4,6.8,8.3,0
2019,Mercedes-Benz,A 250 4MATIC,Station wagon: Small,2000.0,PG,9.9,7.0,8.6,0
2019,Mercedes-Benz,AMG C 43 4MATIC,Compact,3000.0,PG,12.4,8.7,10.7,0
2019,Mercedes-Benz,AMG C 43 4MATIC Cabriolet,Subcompact,3000.0,PG,12.7,9.2,11.2,0
2019,Mercedes-Benz,AMG C 43 4MATIC Coupe,Subcompact,3000.0,PG,12.9,8.8,11.1,0
2019,Mercedes-Benz,AMG C 43 4MATIC Wagon,Station wagon: Small,3000.0,PG,12.4,8.9,10.8,0
2019,Mercedes-Benz,AMG C 63,Compact,4000.0,PG,13.2,8.7,11.2,0
2019,Mercedes-Benz,AMG C 63 S,Compact,4000.0,PG,13.2,8.7,11.2,0
2019,Mercedes-Benz,AMG C 63 S Cabriolet,Subcompact,4000.0,PG,13.9,9.7,12.0,0
2019,Mercedes-Benz,AMG C 63 S Coupe,Subcompact,4000.0,PG,13.9,9.2,11.8,0
2019,Mercedes-Benz,AMG CLA 45 4MATIC,Minicompact,2000.0,PG,10.3,7.9,9.2,0
2019,Mercedes-Benz,AMG CLS 53 4MATIC+,Compact,3000.0,PG,12.4,8.7,10.7,0
2019,Mercedes-Benz,AMG E 53 4MATIC+,Mid-size,3000.0,PG,11.2,8.3,9.9,0
2019,Mercedes-Benz,AMG E 53 4MATIC+ Cabriolet,Subcompact,3000.0,PG,12.5,9.0,10.9,0
2019,Mercedes-Benz,AMG E 53 4MATIC+ Coupe,Subcompact,3000.0,PG,12.3,8.5,10.6,0
2019,Mercedes-Benz,AMG E 53 4MATIC+ Wagon,Station wagon: Mid-size,3000.0,PG,11.5,8.6,10.2,0
2019,Mercedes-Benz,AMG E 63 S 4MATIC+,Mid-size,4000.0,PG,16.0,10.5,13.5,0
2019,Mercedes-Benz,AMG E 63 S 4MATIC+ Wagon,Station wagon: Mid-size,4000.0,PG,14.6,10.4,12.7,0
2019,Mercedes-Benz,AMG G 63,Sport utility vehicle: Standard,4000.0,PG,18.1,15.6,17.0,0
2019,Mercedes-Benz,AMG GLA 45 4MATIC,Station wagon: Mid-size,2000.0,PG,10.7,8.3,9.6,0
2019,Mercedes-Benz,AMG GLC 43 4MATIC,Sport utility vehicle: Small,3000.0,PG,12.5,9.6,11.2,0
2019,Mercedes-Benz,AMG GLC 43 4MATIC Coupe,Sport utility vehicle: Small,3000.0,PG,12.6,9.7,11.3,0
2019,Mercedes-Benz,AMG GLC 63 S 4MATIC+,Sport utility vehicle: Small,4000.0,PG,15.0,10.9,13.2,0
2019,Mercedes-Benz,AMG GLC 63 S 4MATIC+ Coupe,Sport utility vehicle: Small,4000.0,PG,15.0,10.9,13.2,0
2019,Mercedes-Benz,AMG GLE 43 4MATIC,Sport utility vehicle: Standard,3000.0,PG,14.0,10.6,12.4,0
2019,Mercedes-Benz,AMG GLE 43 4MATIC Coupe,Sport utility vehicle: Standard,3000.0,PG,14.1,10.9,12.6,0
2019,Mercedes-Benz,AMG GLE 63 S 4MATIC,Sport utility vehicle: Standard,4700.0,PG,17.7,13.4,15.8,0
2019,Mercedes-Benz,AMG GLE 63 S 4MATIC Coupe,Sport utility vehicle: Standard,4700.0,PG,17.2,12.8,15.2,0
2019,Mercedes-Benz,AMG GLS 63 4MATIC,Sport utility vehicle: Standard,4700.0,PG,17.8,13.2,15.7,0
2019,Mercedes-Benz,AMG GT 53 4MATIC+ Coupe,Compact,3000.0,PG,12.4,9.8,11.2,0
2019,Mercedes-Benz,AMG GT 63 4MATIC+ Coupe,Compact,4000.0,PG,15.5,11.5,13.7,0
2019,Mercedes-Benz,AMG GT 63 S 4MATIC+ Coupe,Compact,4000.0,PG,15.6,11.5,13.7,0
2019,Mercedes-Benz,AMG GT C Coupe,Two-seater,4000.0,PG,15.3,11.4,13.5,0
2019,Mercedes-Benz,AMG GT C Roadster,Two-seater,4000.0,PG,15.2,11.4,13.5,0
2019,Mercedes-Benz,AMG GT R Coupe,Two-seater,4000.0,PG,15.9,11.8,14.0,0
2019,Mercedes-Benz,AMG S 63 4MATIC+,Full-size,4000.0,PG,14.1,8.9,11.8,0
2019,Mercedes-Benz,AMG S 63 4MATIC+ Cabriolet,Subcompact,4000.0,PG,15.8,9.8,13.1,0
2019,Mercedes-Benz,AMG S 63 4MATIC+ Coupe,Compact,4000.0,PG,14.0,8.7,11.6,0
2019,Mercedes-Benz,AMG S 65,Full-size,6000.0,PG,18.6,10.9,15.1,0
2019,Mercedes-Benz,AMG S 65 Cabriolet,Subcompact,6000.0,PG,17.1,11.0,14.3,0
2019,Mercedes-Benz,AMG S 65 Coupe,Compact,6000.0,PG,17.6,11.0,14.6,0
2019,Mercedes-Benz,AMG SL 63,Two-seater,5500.0,PG,15.3,10.2,13.0,0
2019,Mercedes-Benz,AMG SLC 43,Two-seater,3000.0,PG,11.8,8.2,10.2,0
2019,Mercedes-Benz,B 250,Station wagon: Small,2000.0,PG,9.8,6.8,8.4,0
2019,Mercedes-Benz,B 250 4MATIC,Station wagon: Small,2000.0,PG,10.3,7.8,9.1,0
2019,Mercedes-Benz,C 300 4MATIC,Compact,2000.0,PG,11.0,7.3,9.4,0
2019,Mercedes-Benz,C 300 4MATIC Cabriolet,Subcompact,2000.0,PG,11.3,8.1,9.9,0
2019,Mercedes-Benz,C 300 4MATIC Coupe,Subcompact,2000.0,PG,10.9,7.7,9.5,0
2019,Mercedes-Benz,C 300 4MATIC Wagon,Station wagon: Small,2000.0,PG,10.9,7.7,9.5,0
2019,Mercedes-Benz,CLA 250,Minicompact,2000.0,PG,9.6,6.6,8.2,0
2019,Mercedes-Benz,CLA 250 4MATIC,Minicompact,2000.0,PG,9.9,7.3,8.7,0
2019,Mercedes-Benz,CLS 450 4MATIC,Compact,3000.0,PG,11.3,7.9,9.8,0
2019,Mercedes-Benz,E 300 4MATIC,Mid-size,2000.0,PG,11.0,8.1,9.7,0
2019,Mercedes-Benz,E 450 4MATIC,Mid-size,3000.0,PG,11.8,8.5,10.3,0
2019,Mercedes-Benz,E 450 4MATIC Cabriolet,Subcompact,3000.0,PG,12.7,10.1,11.6,0
2019,Mercedes-Benz,E 450 4MATIC Coupe,Subcompact,3000.0,PG,12.5,9.1,11.0,0
2019,Mercedes-Benz,E 450 4MATIC Wagon,Station wagon: Mid-size,3000.0,PG,12.3,8.9,10.8,0
2019,Mercedes-Benz,G 550,Sport utility vehicle: Standard,4000.0,PG,18.0,14.1,16.3,0
2019,Mercedes-Benz,GLA 250 4MATIC,Sport utility vehicle: Small,2000.0,PG,10.1,7.6,9.0,0
2019,Mercedes-Benz,GLC 300 4MATIC,Sport utility vehicle: Small,2000.0,PG,11.0,8.7,10.0,0
2019,Mercedes-Benz,GLC 300 4MATIC Coupe,Sport utility vehicle: Small,2000.0,PG,10.8,9.0,10.0,0
2019,Mercedes-Benz,GLE 400 4MATIC,Sport utility vehicle: Standard,3000.0,PG,13.5,10.3,12.1,0
2019,Mercedes-Benz,GLS 450 4MATIC,Sport utility vehicle: Standard,3000.0,PG,14.9,11.2,13.2,0
2019,Mercedes-Benz,GLS 550 4MATIC,Sport utility vehicle: Standard,4700.0,PG,17.2,12.6,15.1,0
2019,Mercedes-Benz,Maybach S 560 4MATIC,Full-size,4000.0,PG,14.4,9.5,12.2,0
2019,Mercedes-Benz,Maybach S 650,Full-size,6000.0,PG,18.4,11.1,15.1,0
2019,Mercedes-Benz,Metris Cargo,Special purpose vehicle,2000.0,PG,11.5,9.8,10.7,0
2019,Mercedes-Benz,Metris Cargo LWB,Special purpose vehicle,2000.0,PG,11.3,9.6,10.5,0
2019,Mercedes-Benz,Metris Passenger,Special purpose vehicle,2000.0,PG,12.3,10.3,11.4,0
2019,Mercedes-Benz,S 450 4MATIC SWB,Mid-size,3000.0,PG,12.8,8.5,10.8,0
2019,Mercedes-Benz,S 560 4MATIC SWB,Mid-size,4000.0,PG,13.5,8.6,11.3,0
2019,Mercedes-Benz,S 560 4MATIC,Full-size,4000.0,PG,13.5,8.6,11.3,0
2019,Mercedes-Benz,S 560 Cabriolet,Subcompact,4000.0,PG,13.8,9.2,11.7,0
2019,Mercedes-Benz,SL 450,Two-seater,3000.0,PG,11.8,8.5,10.3,0
2019,Mercedes-Benz,SL 550,Two-seater,4700.0,PG,13.5,9.3,11.6,0
2019,Mercedes-Benz,SLC 300,Two-seater,2000.0,PG,10.0,7.3,8.8,0
2019,MINI,Cooper 3 Door,Subcompact,1500.0,PG,8.8,6.8,7.9,0
2019,MINI,Cooper 3 Door,Subcompact,1500.0,PG,8.5,6.2,7.5,0
2019,MINI,Cooper 5 Door,Subcompact,1500.0,PG,8.8,6.8,7.9,0
2019,MINI,Cooper 5 Door,Subcompact,1500.0,PG,8.4,6.3,7.5,0
2019,MINI,Cooper Clubman ALL4,Mid-size,1500.0,PG,10.2,7.6,9.0,0
2019,MINI,Cooper Clubman ALL4,Mid-size,1500.0,PG,10.5,7.4,9.1,0
2019,MINI,Cooper Convertible,Minicompact,1500.0,PG,8.8,6.8,7.9,0
2019,MINI,Cooper Convertible,Minicompact,1500.0,PG,8.4,6.3,7.5,0
2019,MINI,Cooper Countryman ALL4,Station wagon: Small,1500.0,PG,10.3,7.9,9.2,0
2019,MINI,Cooper Countryman ALL4,Station wagon: Small,1500.0,PG,10.5,7.4,9.1,0
2019,MINI,Cooper S 3 Door,Subcompact,2000.0,PG,9.3,7.3,8.4,0
2019,MINI,Cooper S 3 Door,Subcompact,2000.0,PG,10.2,7.4,9.0,0
2019,MINI,Cooper S 5 Door,Subcompact,2000.0,PG,9.3,7.3,8.4,0
2019,MINI,Cooper S 5 Door,Subcompact,2000.0,PG,10.2,7.4,9.0,0
2019,MINI,Cooper S Clubman ALL4,Mid-size,2000.0,PG,10.4,7.6,9.2,0
2019,MINI,Cooper S Clubman ALL4,Mid-size,2000.0,PG,11.4,7.7,9.7,0
2019,MINI,Cooper S Convertible,Minicompact,2000.0,PG,9.4,7.2,8.4,0
2019,MINI,Cooper S Convertible,Minicompact,2000.0,PG,10.2,7.4,9.0,0
2019,MINI,Cooper S Countryman ALL4,Mid-size,2000.0,PG,10.5,7.6,9.2,0
2019,MINI,Cooper S Countryman ALL4,Mid-size,2000.0,PG,11.3,7.8,9.7,0
2019,MINI,John Cooper Works 3 Door,Subcompact,2000.0,PG,9.3,7.3,8.4,0
2019,MINI,John Cooper Works 3 Door,Subcompact,2000.0,PG,10.2,7.4,9.0,0
2019,MINI,John Cooper Works Clubman ALL4,Mid-size,2000.0,PG,10.4,7.6,9.2,0
2019,MINI,John Cooper Works Clubman ALL4,Mid-size,2000.0,PG,11.4,7.7,9.7,0
2019,MINI,John Cooper Works Convertible,Minicompact,2000.0,PG,9.4,7.2,8.4,0
2019,MINI,John Cooper Works Convertible,Minicompact,2000.0,PG,10.8,7.7,9.4,0
2019,MINI,John Cooper Works Countryman ALL4,Mid-size,2000.0,PG,10.6,7.8,9.3,0
2019,MINI,John Cooper Works Countryman ALL4,Mid-size,2000.0,PG,11.3,7.8,9.7,0
2019,Mitsubishi,Eclipse Cross 4WD,Sport utility vehicle: Small,1500.0,G,9.6,8.9,9.3,0
2019,Mitsubishi,Mirage,Compact,1200.0,G,6.6,5.6,6.2,0
2019,Mitsubishi,Mirage,Compact,1200.0,G,7.1,5.8,6.5,0
2019,Mitsubishi,Mirage G4,Compact,1200.0,G,6.9,5.7,6.4,0
2019,Mitsubishi,Mirage G4,Compact,1200.0,G,7.2,5.9,6.6,0
2019,Mitsubishi,Outlander 4WD,Sport utility vehicle: Small,2400.0,G,9.9,8.1,9.1,0
2019,Mitsubishi,Outlander 4WD,Sport utility vehicle: Small,3000.0,PG,12.0,8.8,10.6,0
2019,Mitsubishi,RVR,Sport utility vehicle: Small,2000.0,G,9.7,7.8,8.8,0
2019,Mitsubishi,RVR 4WD,Sport utility vehicle: Small,2000.0,G,10.1,8.2,9.2,0
2019,Mitsubishi,RVR 4WD,Sport utility vehicle: Small,2400.0,G,10.3,8.3,9.4,0
2019,Nissan,370Z,Two-seater,3700.0,PG,12.6,9.3,11.1,0
2019,Nissan,370Z,Two-seater,3700.0,PG,13.3,9.3,11.5,0
2019,Nissan,370Z Roadster,Two-seater,3700.0,PG,13.0,9.7,11.5,0
2019,Nissan,370Z Roadster,Two-seater,3700.0,PG,13.6,9.7,11.8,0
2019,Nissan,Altima SR/Platinum,Mid-size,2000.0,G,9.1,6.9,8.1,0
2019,Nissan,Altima,Mid-size,2500.0,G,8.6,6.1,7.4,0
2019,Nissan,Altima SR/Platinum,Mid-size,2500.0,G,8.5,6.3,7.5,0
2019,Nissan,Altima AWD,Mid-size,2500.0,G,9.1,6.5,7.9,0
2019,Nissan,Altima AWD SR/Platinum,Mid-size,2500.0,G,9.3,6.7,8.1,0
2019,Nissan,Armada 4WD,Sport utility vehicle: Standard,5600.0,G,17.7,12.9,15.5,0
2019,Nissan,Frontier,Pickup truck: Small,2500.0,G,13.7,10.7,12.3,0
2019,Nissan,Frontier,Pickup truck: Small,4000.0,G,14.7,10.3,12.7,0
2019,Nissan,Frontier 4WD,Pickup truck: Small,4000.0,G,15.8,11.5,13.9,0
2019,Nissan,Frontier 4WD,Pickup truck: Small,4000.0,G,15.1,11.5,13.5,0
2019,Nissan,GT-R,Subcompact,3800.0,PG,14.2,10.7,12.6,0
2019,Nissan,Kicks,Mid-size,1600.0,G,7.7,6.6,7.2,0
2019,Nissan,Maxima,Mid-size,3500.0,PG,11.6,7.9,9.9,0
2019,Nissan,Micra,Compact,1600.0,G,9.0,6.8,8.0,0
